event_id,idx,japones,es_final,estado
92010730,3,hはいはい。\nご%1F飯を%1F食べながら%1F聞くわよ。\fまったくアンタは\nサッカーのことばかりねえ…。,"Sí, sí. Tú come, que ya te escucho.\nHay que ver, no haces más que\nhablar de fútbol, ¿eh?",oficial
92010730,4,$%1F聞いてくれ　じいちゃん！,"¡Escucha, abuelo!",oficial
92010730,5,P%2F今日さ　オレ　すげーヤツに%1F会ったよ。\n%3F豪炎寺っていうんだけどさ。,¡Hoy he conocido a alguien\nalucinante! Se llama Axel.,oficial
92010730,6,4なんかオレ　ひさしぶりに\nわくわくしたんだ。,Hacía mucho que no me\nemocionaba tanto al\nconocer a una persona.,oficial
92010730,7,hサッカーって　やっぱいいよな。\fオレ　%2F明日からも　がんばるから\n%1F見ててくれよ　じいちゃん！,"El fútbol es una pasada. Mañana\nvolveré a entrenarme duro, abuelo.\n¡No dejes de mirarme desde arriba!",oficial
92010900,0,ちょっと　ちょっと！,"¡Eh, oye!",oficial
92010900,1,<キミたち　%1F今ごろ%2F部員を\n%1F集めだしたんだって？,"Habéis empezado a buscar\njugadores para vuestro\nequipo, ¿no?",oficial
92010900,2,@ああ。　おまえもどうだ？\nいっしょに　サッカーやろうぜ！,Sí. ¿Qué te parece?\n¿Te unirías a nosotros?,oficial
92010900,3,рｦえ〜　おことわりだよ。\nそんなカッコ%1F悪いこと…。\fああ　でも%2F最後の%2F１人として\n%2F入部っていうのなら　いいかもね。,"¿Eh? Me temo que no.\nEs tan vulgar...\fAunque... si fuera el último\njugador que necesitas, puede\nque cambiase de opinión.",oficial
92010900,4,ｸ「メガネのヒーローが\n　%2F弱小サッカー%1F部を%1F救った！！」なんて\nなんだか　カッコいいじゃないか。\fその%1F時はついでに　エースナンバーも\nボクがもらってやるよ！\nあっはっは。,"¿No sería glorioso escuchar\nhGlass es el héroe que ha salvado\na los chicos del club de fútbolh?\fCuando llegue el momento, dame\nla camiseta con el dorsal\nestrella. ¡Ja, ja, ja!",oficial
92011000,0,8みんな！\nついに%2F部員が１１%1F人%1F集まったぞ！,¡Chicos! ¡Por fin somos once!,oficial
92011000,1,",まさか　ホントに%1F集めるなんて…。",Pensaba que no lo conseguiría...,oficial
92011000,2,$やったじゃない　%2F円堂くん！,"¡Muy bien, Mark!",oficial
92011000,3,@でも　これで%2F帝国と\n%2F試合するしかないってことだね。,Ahora sí que no podemos escapar\ndel partido contra la Royal.,oficial
92011000,4,dああ　%1F久しぶりの%2F試合だな！\nさっそく　%3F紅白戦で%2F練習だ！\fみんな　しまっていこうぜ！,"¡Sí, ya tocaba disputar un\nencuentro después de tanto tiempo!\f¡Vamos a hacer un partidillo\npara entrenar! ¡Venga chicos,\nque se note que somos una piña!",oficial
92011000,5,Dキャプテン　もしかして\n%2F本気で%1F勝つつもりなんですかね？,¿De verdad el capitán se piensa\nque somos capaces de ganar?,oficial
92011000,6,lさあな。\nでも　ここまできたら\n%1F腹を%1F決めるしかねえだろう。\fとりあえず%2F練習するとしようぜ…。,"Vete a saber, pero a estas alturas\nya poco podemos hacer.\fHay que resignarse.\nVamos con ese partidillo.",oficial
92011000,7,<みんな　いそいで！\nまずはグラウンドの%2F整備からよ！,"¡Vamos, chicos!\n¡Tenemos que preparar el campo!",oficial
92011752,0,\おい　%2F寺門よ。\nどうしてオレたちが　こんな%2F弱小と\n%2F試合しなきゃいけないんだ？,"Eh, Daniel... ¿Por qué tenemos\nque jugar contra un equipo de\nmatados como este?",oficial
92011752,1,t%2F総帥は　ここに%2F転校してきた%2F選手を\n%1F気にしておられるのだ。\nしっかりと%2F実力を%1F見きわめてこい。,El comandante está interesado en\nun jugador que ha venido a estudiar\naquí. Tenemos que ver cómo lo hace.,oficial
92011752,2,@へえ…。\nうちに%1F呼んでも　つかえそうな\nやつなのか？,"Je... ¿Crees que podría jugar\nen nuestro equipo, si se lo\nofrecemos?",oficial
92011752,3,垂ｻれは%2F総帥の%1F決めること…。\fオレたちは%2F命令どおりに%1F動くだけだ。\nどんな%2F目的だろうと\n%2F失敗はゆるされない。\f…%1F行くぞ！,"Eso depende del comandante...\fNosotros solo tenemos que seguir\nórdenes. Sea cual sea el objetivo,\nhay que cumplirlo. ¡Vamos!",oficial
92011754,0,ｰついに　%4F帝国学園との%2F試合が%1F始まった。\fしかし　オレたちは　\nそこで%1F思い%1F知ることになったんだ。\fやつらは　とても１%2F週間%1F前に\n%1F集まったばかりのチームで,Finalmente arrancó el partido\ncontra la Royal Academy.\nEntonces nos dimos cuenta...,oficial
92011754,1,@%3F太刀打ちできる　%2F相手では\nなかったということを…。,Era inútil plantarles cara\ncon un equipo que apenas llevaba\nuna semana entrenando.,oficial
92011755,0,4こんな…。\nこんなに　%1F違うものなのか…。,¡No puede ser!\n¿Tanta diferencia hay?,oficial
92011755,1,Lなに%1F言ってるんだ　コイツ？\nなんてことない　ただのシュートだぜ。,¿Qué le pasa a ese tío?\n¡Si mi tiro no era nada\ndel otro jueves!,oficial
92011755,2,くそっ…！,¡Maldita sea!...,oficial
92020500,0,Tあなたたち　%2F特訓%2F場所を%1F探しているの？\nそれならちょうどよかったわ。,¿Buscáis un sitio en el que\npoder entrenaros?,oficial
92020500,1,�%1F私があなたたちをつぶしてくれるように\n%2F学園のみんなにたのんでおいたから。\fあなたたちって　はっきり%1F言って\nめざわりなのよ。,La verdad es que sois una\nvergüenza.\fPor eso he pedido a todos los\nalumnos que os pongan a prueba.,oficial
92020500,2,tなんだって？\fそれじゃ　%2F学校を%1F歩いているだけで\nサッカーバトルを%1F挑んでくるやつが\nいるって%1F事か？,¿Qué?\f¿Eso significa que nos retarán\nmientras estemos recorriendo\nel instituto?,oficial
92020500,3,tまあ　そういうことね。\nどこにいても%2F油断は%2F禁物という%1F事よ。\nあなたたちには%1F難しいでしょうけれど。,"Más o menos... Debéis estar listos\npara jugar, estéis donde estéis.\nPuede que os resulte complicado.",oficial
92020500,4,\サッカーでの%2F勝負なら\nオレはいつだって%3F大歓迎さ！\n%1F誰とでも%2F勝負してやるぞ！,¡Estaré encantado de enfrentarme\na cualquiera que esté dispuesto\na jugar al fútbol!,oficial
92020500,5,D　　　　　■チュートリアル■\n　　　　　ランダムエンカウント,TUTORIAL\nENCUENTROS AL AZAR,oficial
92021100,0,D%2F円堂くん　%2F準備はいい？\nよければ%2F試合を%1F始めるわよ？,"¿Estás listo, Mark?\nSi es así, empecemos el partido.",oficial
92021100,1,d%3F尾刈斗%2F中学の%1F人たちは\nもう%2F準備して%1F待ってるわ。\nグラウンドへ%1F行きましょう！,El equipo Occult ha terminado su\ncalentamiento y está esperando.\n¡Vamos al terreno de juego!,oficial
92021100,2,Xああ！\n%1F待ってろよ　%4F尾刈斗中！\nオレたちの%1F新しい%1F力を%1F見せてやる！,"¡Que se preparen! ¡Cuando vean\nnuestra nueva técnica, se van a\nquedar con la boca abierta!",oficial
92021100,3,8あれ？　フィールドに１１%1F人\nいないみたいだよ？,¿Eh? ¡No hay once jugadores en\nel terreno de juego!,oficial
92021100,4,X【Ｘボタン】の【せんじゅつ】から\nしあいのフォーメーションを\n%2F確認してみて！,Pulsa el Botón X y selecciona\nhEstrategiah para comprobar\nla formación del partido.,oficial
92021100,5,",そう。\n%2F準備ができたら%1F教えてね。",Avísame cuando estés preparado.,oficial
92021300,0,�もしもし…。\fはい…　そうですね。\n%3F尾刈斗には%2F勝利したようです。\fええ　%1F分かりました…。\nはい　%2F失礼します。,"¿Hola?\fHan conseguido vencer al Occult.\fYa veo...\nSí, lo siento.",oficial
92021300,1,H%1F見たぞ…。\f%1F私の%1F目をごまかせると%1F思うなよ。\n%2F冬海。,"Lo he visto con mis propios ojos.\nNo me engañarás, Wintersea.",oficial
92030210,0,�あっ　%2F円堂センパイ！\nちょうどいいところに。\f%3F野生中について　%1F何か\n%1F役に%1F立ちそうな　%2F資料が%1F無いか\nさがしてたんですけど…。,"¡Ah, Mark!\nHas venido justo a tiempo.\fEstaba buscando algún documento\nque nos ayudase a ganar al Wild...",oficial
92030210,1,lなんだか　ふしぎな%1F紙%1F切れを\n%1F見つけちゃったんです。\nここの%1F本だな　%1F調べてみてください！,Me he encontrado con este extraño\npapel. Vamos a buscar un poco más\nen estas estanterías.,oficial
92030210,2,本だなを調べてみよう！,¡Busca en las estanterías!,oficial
92030260,0,l円堂センパイ！　すごいモノ\n見つけちゃいました！\fここの本だなを　\nちょっと　しらべてみてください！,¡Mark! ¡He encontrado algo brutal!\f¡Mira en estas estanterías!,oficial
92030260,1,本棚を調べてみよう！,¡Busca en las estanterías!,oficial
92030300,0,ﾜああ　いそがしい　いそがしい。\n%1F古い%1F本を　%2F整理しているの。\nまったく　カビくさいったらないわ。\fえ？　\nそこの　たなの%1F本？\fあの%1F辺の%1F本って　%2F漫研の%1F人たちが\n%1F借りっぱなしにしてるのよね。,Estoy ocupadísima ordenando estos\nlibros viejos. Huelen a antiguo\nque tiran de espaldas.\f¿Qué? ¿El libro de esa estantería?\fTodos los libros de esa zona los\nhan sacado los miembros del club\nde manga.,oficial
92030300,1,�ちょうどいいわ。\n%1F見たいのなら　あなたたちが\n%1F返してもらって%1F来てよ。\fあたしは　%2F整理でいそがしくって\nそれどころじゃないんだから…。,¿Me podrías hacer el favor de\ntraer de vuelta esos libros si\nlos ves?\fEstoy demasiado ocupada para\nirlos a buscar yo misma.,oficial
92030300,2,ﾌもしかして　%1F切れはしも\nその%1F中に　はさまってるのかも\nしれないッスね。\fキャプテン　%3F漫研部に%1F行って\n%1F聞いてみたらいいッス！\f%3F漫研部がある%3F文化棟は\nプールの%2F西側にあるッスよ！,"La parte que falta tiene que\nestar en alguno de esos libros.\fCapitán, vamos al club de manga\na preguntarles.\fEstán en el edificio de las actividades\nculturales, al oeste de la piscina.",oficial
92030300,3,H%3F体育館エリアと\n%3F文化棟エリアに\n%1F行けるようになりました。,Ya puedes ir al gimnasio y al\nedificio de actividades culturales.,oficial
92030300,4,漫研部室へ行こう！,¡Ve al club de manga!,oficial
92030700,0,<へっ　しょせん%1F口だけかよ。\n%1F出%1F直してきな！！,"No eres más que un bocazas.\nSi crees que puedes ganar,\n¡vamos a enfrentarnos otra vez!",oficial
92030700,1,河川敷へいこう！,¡Ve a la ribera!,oficial
92031500,0,$%3F野生中に%1F行きたいのかい？,¿Queréis ir al Instituto Wild?,oficial
92031500,1,$よし！　%3F野生中へ%2F出発だ。,¡Sí! Nos vamos al Instituto Wild.,oficial
92031500,2,@%3F野生中に%1F行きたくなったら\n%1F声をかけてください。,Hablad conmigo cuando queráis\nir al Instituto Wild.,oficial
92031600,0,野生中へいこう！,¡Ve al Instituto Wild!,oficial
92031600,1,<これが%3F野生中か！\nまるで%1F森の%1F中じゃないか！,¿Este es el Instituto Wild?\n¡Pero si estamos en mitad\ndel bosque!,oficial
92031600,2,$なっ　%1F何よ\nあなたたち！,"Eh, ¿qué estáis haciendo?",oficial
92031600,3,\あれは　%2F夏未の%1F声？\n%1F向こうから%1F聞こえたみたいだけど。\nどうかしたのか！？,¿No era esa la voz de Nelly?\nParece que salía de allí.\n¿Qué estará pasando?,oficial
92031610,0,",%2F円堂くん　%1F町へ%1F帰りたいの？","Mark, ¿quieres volver a la ciudad?",oficial
92031610,1,Hもうすぐ%4F試合開始だから\n%1F用があるなら　%1F早めにすませてね。,"El partido empezará pronto, así\nque procura no tardar demasiado\ncon lo que tengas que hacer.",oficial
92031610,2,(もどっている%2F場合じゃないな。,No voy a volver.,oficial
92031650,0,Tお　オレ　\nこんなすっげえ%1F車　はじめて%1F見たっピ。\nぴっかぴかだっピ！！,¡Vaya!\n¡Es la primera vez que veo\nun cochazo tan alucinante!,oficial
92031650,1,<ウホ〜　や　やっぱ\n%2F都会モンはすげえんだナァ〜。,"¡Ju, ju! Estos tipos de ciudad\nno se andan con chiquitas en lo\nque a coches respecta, ¿verdad?",oficial
92031650,2,Lな　なんだか%1F気がぬけちゃうね。\nこれが　%3F野生中のメンバーなの？,"Vaya, no era lo que me esperaba.\nSon miembros del equipo Wild, ¿no?",oficial
92031650,3,4うーん…　\nこいつらホントに%1F強いのかな。,Sí...\nMe pregunto si serán\ntan buenos como dicen.,oficial
92031650,4,tこ　これは〜　イナズマおとしを\n%1F出すまでもないんじゃないッスか〜？\n%2F今日は%1F使うのを　やめておくッス！,¿Y tenemos que hacer el Trampolín\nrelámpago ante estos... animales?\n¡Reservémoslo para otro día!,oficial
92031650,5,%1F兄ちゃ〜んっ！,"¡Jack, Jack!",oficial
92031650,6,8サク！　\nホントに%2F試合を%1F見にきたッスか！？,¡Zak!\n¿Has venido a ver el partido?,oficial
92031650,7,�うん！　だって%1F兄ちゃんが\nスゴイ%1F技を　%2F完成させたって\n%1F言ったから…。\fボク　どうしても%1F見たくって！\nだから　ママにナイショで%1F来ちゃった！,¡Sí! ¡Dijiste que te habías\nentrenado un montón para hacer\nuna técnica especial fantástica!\f¡Y yo quiero verla!\nNo le he dicho a mamá que\nhe venido...,oficial
92031650,8,<ああ　すっげぇカッコいい%1F技だぞ！\n%2F期待してろよ。,"Sí, es una técnica sensacional.\n¡Ya lo verás!",oficial
92031650,9,Dなんだよ　おまえ！\n%1F兄ちゃんの%2F手下のクセに\nエラそうに！,"¿Tú quién eres? No seas tan\nsobrado, que solo estás ahí\npara echar una mano a mi hermano.",oficial
92031650,10,0じゃあね　%1F兄ちゃん\nがんばってねー！,"Hasta luego, Jack.\n¡Y buena suerte!",oficial
92031650,11,………\nカッコいい…。,"Sensacional... Sí, claro.",oficial
92040050,0,`%2F夏未　どうしたんだ？\nおまえが　わたしを%1F呼ぶなんて\nめずらしいことも　あるものだ。,"Nelly, ¿qué pasa?\nDebe de ser algo muy importante\nporque casi nunca me llamas.",oficial
92040050,1,Hええ　%2F今日はお%1F父さまに\n１つお%1F願いしたいことがあるの。,"Papá, deseo pedirte un favor.",oficial
92040050,2,рﾓっ　なんだ？\n%1F急にあらたまって。\f%2F学園のことは\nおまえに%1F任せているんだ。\nわざわざ　わたしに%1F聞くことはない…。,"¿Sí? No hace falta que\nseas tan formal.\fTe he dejado a cargo del instituto,\ny por tanto, no hace falta que\nme consultes nada.",oficial
92040050,3,dありがとう　お%1F父さま。\f%1F実はわたし　この%1F間\nある%2F部活のマネージャーに\nなったのよ。,"Gracias, papá.\fQuería comentarte que ahora soy\ngerente de un club del instituto.",oficial
92040050,4,hほう　こんなかわいい\nマネージャーができるとは…\fその%1F幸せなクラブは\nいったい　どこなのだ？,"Vaya, pues tienen una joya que\nno se la merecen...\f¿Y quiénes son los afortunados?",oficial
92040050,5,$それが…　サッカー%1F部なの。,Son... los del club de fútbol.,oficial
92040050,6,\…なに？ サッカー%1F部？\fサッカー%1F部はつぶす%2F予定だと\n%1F伝えておいたはずだぞ？,¿Qué? ¿El club de fútbol?\f¡¿Pero no querías acabar con él?!,oficial
92040050,7,�ええ　そうね…。\fでも　ただ%2F廃部にするんじゃ\n%2F面白くないと%1F思わない？\fそこで　さっきの\nお%1F願いなんだけど…。,"Bueno, sí...\fPero limitarse a disolverlo\nno sería especialmente divertido,\n¿no crees?\fPor eso quiero pedirte un favor...",oficial
92040050,8,<おや　%2F夏未…。\nいったい%1F何を%1F考えているんだ？,Nelly... ¿Qué tienes pensado?,oficial
92040050,9,Lこの%2F学校の%2F資料を%1F調べていたら\nこんなものを%1F見つけたのよ。,Mientras buscaba en los archivos\ndel instituto encontré esto.,oficial
92040050,10,<…！\fこれは…！\n%2F夏未　これをいったいどこで…！？,"¡Ah!\fEsto es...\nNelly, ¿dónde lo has encontrado?",oficial
92040050,11,\フフフ…。\nお%1F父さま　%2F今日はこれのこと\nいろいろ%1F聞かせていただきたいわ…。,"Je, je... Papá, primero me\ngustaría preguntarte unas\ncuantas cosas más...",oficial
92040300,0,�%2F最近　%2F部員が%2F１人やめちゃってね。\nどこかのサッカー%1F部のやつとけんかして\n%1F負けたショックのせいらしいんだ。\f%1F今ごろどうしているのかな。\nがらの%1F悪いやつらと%1F付き%1F合うように\nなってないといいんだけど。,Hemos perdido a un miembro del\nequipo. Parece que el trauma de\nperder contra otro club le superó.\fMe pregunto qué será de él. Espero\nque no se haya juntado con malas\ncompañías.,oficial
92040300,1,体育館裏スラムに行こう！,¡Ve detrás del gimnasio!,oficial
92040800,0,`え？　お%1F父さまの%1F持っている%3F秘伝書？\nあなたたち　いったいどこで\nそのことを…？,¿Eh? ¿El cuaderno secreto de\nmi padre? ¿Dónde lo habéis\nencontrado?,oficial
92040800,1,ﾐでも　ちょうどよかったわ。\nわたしも　あなたたちを%1F父のところに\nつれていこうと%1F思っていたのよ。\fグラウンドの%1F西の　お%1F父さまの\n%2F銅像の%1F前に%1F来てくれる？\nわたしもすぐに%1F向かうから…。,Qué oportuno... Estaba pensando\nen llevaros a ver a mi padre.\fHay una estatua al este del\ncampo de fútbol. Allí nos\nencontraremos.,oficial
92040800,2,銅像の前に行こう！,¡Ve al lugar de la estatua!,oficial
92041700,0,$%4F御影専農へ%1F行きますか？,¿Quieres ir al Instituto Brain?,oficial
92041700,1,%4F御影専農に%1F行きます。,Rumbo al Instituto Brain.,oficial
92050400,0,�ここが%3F居酒屋…。\f%1F今　%2F自分はオトナの%2F世界への%1F扉を\n%1F開けようとしているのでやんすね…\nコーフンでやんすっ！,Aquí está el bar...\fEs la primera vez que entro\nen un sitio que es solo para\nmayores... ¡Qué emoción!,oficial
92050400,1,\でも　%2F電気がついてないぞ。\nまだ%2F昼間だし　お%1F店\nやってないんじゃないのか？,Pero las luces están apagadas.\n¿No será que solo abren cuando\nse hace de noche?,oficial
92050400,2,8ええーっ！　\nここも%1F閉まってるでやんすか！？,¡¿Eh?!\n¿Este sitio también está cerrado?,oficial
92050400,3,Pなら　%1F聞いてみようぜ。\fすみませーん！\nどなたか　いませんかーっ！！,"Bueno, habrá que preguntar.\f¡Hola!\n¿Hay alguien? ¿Hola?",oficial
92050400,4,4キャッ　キャプテン！\nまだココロのじゅんびが…,¡Ca... capitán!\nCreo que aún no estoy listo\npara esto...,oficial
92050400,5,@なぁにぃ　お%1F店の%1F前で　\nギャーギャーうるさいわねぇ。,¿Pero qué es este alboroto?\n¿Qué hacéis aquí?,oficial
92050400,6,$おおっ　%2F美人でやんすっ！,¡Oh! ¡¡¡Qué preciosidad!!!,oficial
92050400,7,�あら　ずいぶんカワイイお%1F客さんね。\fここは　ボクたちのようなコドモが\n%1F来る%2F場所じゃないわよ。\nお%1F帰りなさいな。,¡Vaya! ¡Qué jovencitos tan monos!\fEste no es lugar para chiquillos\ncomo vosotros. Marchaos de aquí.,oficial
92050400,8,<%2F円堂はサリーに\n%3F真二屋のおねがいを%1F伝えた。,Mark habla con Sam sobre\nla petición de Manny Artic.,oficial
92050400,9,､ふうん…。\fコドモたちが　%2F学校の%1F帰りに\n%1F寄っているみたいだって\nモンクが%1F出たものだから\fあのメイド%2F喫茶は\n%2F営業%2F停止にしてたのだけどね。,Hum...\fLa gente se quejaba de que algunos\nchicos se metían allí dentro\nnada más salir del instituto.\fPor eso decidí cerrar esa\ncafetería de doncellas.,oficial
92050400,10,そうだったんですか。,"Ah, ahora lo entiendo.",oficial
92050400,11,|そりゃー　そうでやんすよ。\f%2F自分だって　%1F行けるものなら\n%2F学校をサボってでも\n%1F通いたいくらいでやんすし…。,La verdad es que no me extraña.\fYo a lo mejor hasta dejaría de ir\na clase para pasarme el día\nahí metido...,oficial
92050400,12,\ボクたちのような　コドモに%1F頼む　\nあのオトコの%2F根性が　\n%1F気にいらないけれど…,"Mira que pedir a unos chicos que\nden la cara por él... Ese hombre\nno me gusta ni un pelo, pero...",oficial
92050400,13,ｴ…いいわ。\fこのサリーに%1F頼みごとをする\nそのドキョウにめんじて\nチャンスをあげる。\f%2F準備ができたら\n%3F一番街の%1F空き%1F地にいらっしゃいな。\n%1F待ってるわよ　ボ・ク。,"De acuerdo.\fComo habéis tenido el valor de\nvenir a pedírmelo, os daré una\noportunidad.\fCuando estéis listos, venid al\ndescampado que hay al fondo de\nesta calle, ¿vale?",oficial
92050400,14,0%2F準備？　\nいったい　なんのことだろう？,¿Cuándo estemos listos?\n¿A qué se refiere?,oficial
92050400,15,はぁ　サリーさん…。,"Oh, Sam...",oficial
92050400,16,�キャプテン！\nなんでもいいでやんすから　\n%1F早いとこ　%1F空き%1F地にいくでやんす！\fあんまりサリーさんを　\nお%1F待たせしちゃ　ダメでやんすよ！,"¡Qué más da, capitán! ¡No hay\ntiempo que perder! ¡Vamos ahora\nmismo al descampado!\f¡No hagamos esperar a Sam!",oficial
92050400,17,一番街　空き地へいこう！,¡Ve al descampado!,oficial
92050600,0,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,¡Se ha desbloqueado una ruta de\ncontactos! ¡Habla con Celia para\nacceder a ella!,oficial
92050600,1,tやっぱりオレたち\nパワーアップしてるッス！\f%2F雷門サッカー%1F部にかかれば\n%4F秋葉名戸だって%2F楽勝ッスよ！,"¡Sí, ya hemos mejorado bastante!\f¡El Otaku no podrá hacer nada\ncontra el poderoso Raimon!",oficial
92050600,2,D%2F雷門？　お%1F前さんたちは\n%3F雷門中の%2F生徒さんなのかえ？,"¿El Raimon? ¿Entonces, sois del\nInstituto Raimon?",oficial
92050600,3,ええ　そうですけど…？,"Esto... Sí, así es...",oficial
92050600,4,`はあー　なるほど%1F強いワケじゃ。\nさっすが%2F伝説の\nイナズマイレブンの%2F後輩じゃのぅ。,"¡Ja, ja! ¡Por eso sois tan buenos!\nSois los herederos del legendario\nequipo Inazuma Eleven.",oficial
92050600,5,8えっ　イナズマイレブンを\n%1F知ってるんですか？,¿Eh? ¿Has oído hablar del Inazuma\nEleven?,oficial
92050600,6,�もちろんじゃよ。\n４０%1F年%1F前の　%3F稲妻町を%1F知るもので\f%2F伝説のイナズマイレブンの%2F名前を\n%1F聞いたことのないものは\nおらんじゃろうて。,Claro. Todos los que vivíamos en\nInazuma hace 40 años conocemos al\nlegendario Inazuma Eleven.,oficial
92050600,7,Xかれらのサッカーは\nそれはそれは　%1F強くてのう。\nワシも　あこがれたものじゃ。,Jugaban al fútbol de una forma\nincreíble. A mí me dejaban\ncon la boca abierta.,oficial
92050600,8,\%2F古株さんも　%1F言ってたッスが\nイナズマイレブンって　\nそんなにスゴかったんッスね。,Eso fue lo que dijo el Sr. Veteran.\n¡Al parecer eran alucinantes!,oficial
92050600,9,ｼなあ　%2F円堂。　\nちょっと%1F気になったんだが…。\fイナズマイレブンって\n%3F雷門中の%2F生徒だったんだろ？\fだったら　もしかして\nまだ　この%3F稲妻町に　\n%1F住んでいるんじゃないか？,"Eh, Mark...\nHe estado pensando en una cosa...\fLos miembros del Inazuma Eleven\nestudiaban en el Instituto Raimon,\n¿verdad?\fEntonces, ¡alguno de ellos tiene\nque seguir viviendo en Inazuma!",oficial
92050600,10,ｰそうか　そのとおりだよ！！\fだとしたら　オレ%1F会ってみたい！\n%2F伝説のイナズマイレブンに！\fおじいさん！　\nその%1F人たちが%1F今　どこにいるのか\n%1F知りませんか！？,"¡Tienes razón!\fSi es así, ¡me gustaría conocerles!\n¡El legendario Inazuma Eleven!\fPor casualidad, no sabrás dónde\nestán ahora, ¿no?",oficial
92050600,11,tさあ…。\fかれらが　サッカーをする%1F姿は\nある%1F日を%1F境に　パッタリと\n%1F見なくなってしまったからのう…。,"Pues...\fNo lo sé. Siempre andaban por ahí\njugando al fútbol, pero de pronto\nun día desaparecieron...",oficial
92050600,12,狽ﾈんせ４０%1F年も　たっておるし\nたとえ%1F今　%1F会ったとしても\nわかるかどうか…。\fまあ　だからこそ「%2F伝説」と\nよばれておるんじゃがなぁ。,"No les he visto en 40 años, así\nque aunque me cruzara con alguno\nde ellos, no lo reconocería.\fBueno, supongo que por eso mismo\nse les considera una leyenda...",oficial
92050600,13,@そうですか…\nやっぱり　そうカンタンには\nいかないのかな。,Vaya... Ya sabía yo que no iba\na ser tan fácil.,oficial
92050600,14,8でも　キャプテン。\nさがしだして　どうするッスか？,"Capitán, ¿por qué tienes tanto\ninterés en encontrarles?",oficial
92050600,15,T%1F戦ってみたいんだ！\nじいちゃんが%1F作り%1F上げた　\nイナズマイレブンと！,¡Me encantaría poder enfrentarme\nal equipo que entrenaba mi abuelo!,oficial
92050600,16,ﾔじいちゃん？　ほー\nそうかい　おまえさんは　\n%2F円堂%2F大介のマゴなのかい。\fなるほどのう　%1F言われてみれば\nよく%1F似とるわい。\fサッカーを　やっとる%1F時の\n%2F真剣な　まなざしなんて\nそっくりじゃわい。,"¿Tu abuelo? ¡Oh!\n¿Eres el nieto de David Evans?\fAh, pues ahora que lo dices,\n¡te pareces mucho a él!\fLa cara que pones cuando juegas\nal fútbol es clavadita a la suya.",oficial
92050600,17,艨cでも　どうして%1F母ちゃんは\nイナズマイレブンのこと\n%1F教えてくれなかったんだろ。\fじいちゃんのことなんだから\nゼッタイ　%1F知ってたはずなのに。\f%1F前は　%1F聞きそびれちゃったけど…\n%1F母ちゃんに%1F聞いてみようかな。,¿Pero por qué mi madre no me habló\ndel Inazuma Eleven?\fElla seguro que sabía lo de\nmi abuelo...\fNunca le he preguntado nada\nsobre esto. Pero hoy cuando vuelva\na casa hablaré con ella.,oficial
92050600,18,狽ﾍいはいはいっ！\nここで%1F考えてても　\nしょうがないでやんすよっ！\fそれより　%1F今は　\n%4F秋葉名戸のヒミツを\nさぐるのが%1F先でやんすっ。,"¡Vale, muy bien! ¡Pero ahora\npensar en eso no nos sirve de\nnada!\fLo primero es intentar descubrir\nlos secretos del Otaku.",oficial
92050600,19,8おまえは　メイド%2F喫茶に\n%1F行きたいだけだろ…。,"Tú lo que quieres es ir a la\ncafetería de doncellas, ¿no?",oficial
92050600,20,`フフッ　このサリーに%2F二言はないわ。\nメイド%2F喫茶の%2F営業は　\nオッケーしてあげる。,"Je, je. Soy una mujer de palabra,\nasí que permitiré que la cafetería\nde doncellas vuelva a funcionar.",oficial
92050600,21,ありがとうございます！,¡Muchísimas gracias!,oficial
92050600,22,Tやったでやんす！\nさっそくメイド%2F喫茶まで\n%2F報告に%1F行くでやんすよっ！,¡Genial!\n¡Vamos a la cafetería de doncellas\na contárselo a todos!,oficial
92050600,23,`オトナになったら　\n%2F今度は　ウチのお%1F店にいらっしゃいな。\n%1F待ってるわよ　ボク。,Espero que cuando os hagáis\nmayores vengáis algún día a verme\nal bar. Os estaré esperando.,oficial
92050600,24,$真二屋さんに報告しにいこう！,¡Ve a darle la noticia a Manny Artic!,oficial
92050700,0,ｼうわーっ！\nホントにＯＫしてくれちゃったの！？\nありがとう！　キミたちサイコーっ！\fボク　キミたちのために\nうーんと　サービスしちゃうもんね！\fネッネッ！\nぜひ　よっていってヨ〜！,¡Vaya!\n¿Realmente ha dado el visto bueno?\n¡Muchas gracias! ¡Sois unos cracks!\f¡Venid cuando queráis!\f¡La casa invita!,oficial
92050700,1,",お%1F帰りなさいませ\nご%2F主人さま〜。",¡Bienvenidos a la cafetería!,oficial
92050700,2,8おっ　おい　ちょっと！\nうわー　ひっぱるなって！,"¡Eh, un segundo!\n¡En serio, no empujéis!",oficial
92050700,3,<あっ　キャプテン！\nぬけがけは　ズルいでやんすよ〜っ！,"¡Ah, capitán!\n¡Qué morro! ¡Te has colado!",oficial
92050900,0,\…%2F円堂くん　%2F昨日は%1F楽しかった？\n%2F準備ができたら　%1F駅に%1F行きましょう。,"Mark, ¿os lo pasasteis bien ayer?\nCuando quieras, nos vamos a\nla estación.",oficial
92050900,1,Xぼそっ…　\n%2F木野センパイ　%2F昨日から　\nちょっと　ごきげんナナメなんです…。,Uf...\nSilvia lleva desde ayer de mal\nhumor.,oficial
